name,affiliation,firstName,lastName,id,articleId,orcid,type,kwd,,pubTopics,,sponsors_name,sponsors_url
,,,,,,,INSPEC: Non-Controlled Indexing,upper layer application programming,,,,,
,,,,,,,Author Keywords ,Packet length optimization,,,,,
,,,,,,,Author Keywords ,link estimation,,,,,
,,,,,,,Author Keywords ,aggregation,,,,,
,,,,,,,Author Keywords ,fragmentation,,,,,
,,,,,,,Author Keywords ,wireless sensor networks,,,,,
,,,,,,,IEEE Keywords,Resource management,,,,,
,,,,,,,IEEE Keywords,Relays,,,,,
,,,,,,,IEEE Keywords,Batteries,,,,,
,,,,,,,IEEE Keywords,Protocols,,,,,
,,,,,,,IEEE Keywords,Optimization,,,,,
,,,,,,,IEEE Keywords,Throughput,,,,,
,,,,,,,IEEE Keywords,Fading,,,,,
,,,,,,,INSPEC: Controlled Indexing,convex programming,,,,,
,,,,,,,INSPEC: Controlled Indexing,decode and forward communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,energy harvesting,,,,,
,,,,,,,INSPEC: Controlled Indexing,fading channels,,,,,
,,,,,,,INSPEC: Controlled Indexing,integer programming,,,,,
,,,,,,,INSPEC: Controlled Indexing,relay networks (telecommunication),,,,,
,,,,,,,INSPEC: Controlled Indexing,tree searching,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,buffer aided link adaptive relaying systems,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,optimal power allocation,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,EH relay systems,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,buffer aided link adaptive energy harvesting,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,EH decode-and-forward relay,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,fading channels,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,relay transmit signals,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,relay transmit power allocation schemes,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,online joint source power allocation schemes,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,offline power allocation,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,convex optimization problem,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,dynamic programming,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,DP,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,mixed integer nonlinear program,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,spatial branch-and-bound method,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,online power allocation schemes,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,buffer aided link adaptive relaying,,,,,
,,,,,,,Author Keywords ,Energy harvesting,,,,,
,,,,,,,Author Keywords ,power allocation,,,,,
,,,,,,,Author Keywords ,conventional relaying,,,,,
,,,,,,,Author Keywords ,buffer-aided link adaptive relaying,,,,,
,,,,,,,Author Keywords ,convex optimization,,,,,
,,,,,,,Author Keywords ,dynamic programming,,,,,
,,,,,,,IEEE Keywords,Relays,,,,,
,,,,,,,IEEE Keywords,Channel capacity,,,,,
,,,,,,,IEEE Keywords,Wireless networks,,,,,
,,,,,,,IEEE Keywords,Cooperative systems,,,,,
,,,,,,,IEEE Keywords,Resistance,,,,,
,,,,,,,IEEE Keywords,Cost accounting,,,,,
,,,,,,,INSPEC: Controlled Indexing,antennas,,,,,
,,,,,,,INSPEC: Controlled Indexing,cooperative communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,radio networks,,,,,
,,,,,,,INSPEC: Controlled Indexing,telecommunication channels,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,collusion-resistant repeated double auctions,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,relay assignment,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,cooperative communication,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,wireless networks channel capacity,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,single-antenna nodes,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,communication scheme,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,relay nodes,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,network performance,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,cooperative wireless network,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,physical relay infrastructures,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,relay supporting services,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,source-to-destination pairs,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,relay nodes,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,group agents,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,source nodes,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,collusion probability,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,bounded collusion probabilities,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,auction mechanism,,,,,
,,,,,,,Author Keywords ,Cooperative wireless communications,,,,,
,,,,,,,Author Keywords ,relay assignment,,,,,
,,,,,,,Author Keywords ,game theory,,,,,
,,,,,,,Author Keywords ,repeated double auction,,,,,
,,,,,,,Author Keywords ,collusion resistance,,,,,
,,,,,,,IEEE Keywords,Games,,,,,
,,,,,,,IEEE Keywords,Interference,,,,,
,,,,,,,IEEE Keywords,Joining processes,,,,,
,,,,,,,IEEE Keywords,Macrocell networks,,,,,
,,,,,,,IEEE Keywords,Throughput,,,,,
,,,,,,,IEEE Keywords,Silicon,,,,,
,,,,,,,IEEE Keywords,Quality of service,,,,,
,,,,,,,INSPEC: Controlled Indexing,femtocellular radio,,,,,
,,,,,,,INSPEC: Controlled Indexing,game theory,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,femtocell access strategies,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,heterogeneous networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,game theoretical framework,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,wireless networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,power consumption,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,macrocell BS,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,mBS,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,femtocell BS,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,fBS,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,access strategies,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,femtocell network,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,open access mode,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,closed access mode,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,femtocell subscribers,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,heterogeneous network,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,HetNet,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,cell selection games,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,hybrid access mode,,,,,
,,,,,,,Author Keywords ,Heterogeneous networks,,,,,
,,,,,,,Author Keywords ,femtocell access,,,,,
,,,,,,,Author Keywords ,game theory,,,,,
,,,,,,,IEEE Keywords,Wireless sensor networks,,,,,
,,,,,,,IEEE Keywords,Cognitive radio,,,,,
,,,,,,,IEEE Keywords,Quality of service,,,,,
,,,,,,,IEEE Keywords,Throughput,,,,,
,,,,,,,IEEE Keywords,Ad hoc networks,,,,,
,,,,,,,IEEE Keywords,Bandwidth,,,,,
,,,,,,,INSPEC: Controlled Indexing,broadcast communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,cognitive radio,,,,,
,,,,,,,INSPEC: Controlled Indexing,quality of service,,,,,
,,,,,,,INSPEC: Controlled Indexing,radio spectrum management,,,,,
,,,,,,,INSPEC: Controlled Indexing,source coding,,,,,
,,,,,,,INSPEC: Controlled Indexing,wireless sensor networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,cognitive radio sensor networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,multihop opportunistic networking,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,wireless sensor networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,WSN,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,machine-to-machine communications,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,distributed source coding,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,wireless communication,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,greedy networking algorithm,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,statistical QoS guarantee,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,general multihop wireless networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,in-network computations,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,spectrum efficiency improvement,,,,,
,,,,,,,Author Keywords ,In-network computation,,,,,
,,,,,,,Author Keywords ,distributed source coding,,,,,
,,,,,,,Author Keywords ,cognitive radio,,,,,
,,,,,,,Author Keywords ,QoS guarantees,,,,,
,,,,,,,Author Keywords ,wireless sensor networks,,,,,
,,,,,,,Author Keywords ,ad hoc networks,,,,,
,,,,,,,Author Keywords ,machine-to-machine communications,,,,,
,,,,,,,IEEE Keywords,Handover,,,,,
,,,,,,,IEEE Keywords,Base stations,,,,,
,,,,,,,IEEE Keywords,Optimization,,,,,
,,,,,,,IEEE Keywords,Hysteresis,,,,,
,,,,,,,IEEE Keywords,Wireless communication,,,,,
,,,,,,,IEEE Keywords,Mobile communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,approximation theory,,,,,
,,,,,,,INSPEC: Controlled Indexing,least squares approximations,,,,,
,,,,,,,INSPEC: Controlled Indexing,mobility management (mobile radio),,,,,
,,,,,,,INSPEC: Controlled Indexing,optimisation,,,,,
,,,,,,,INSPEC: Controlled Indexing,probability,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,generalized least square handover algorithm,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,mobile wireless communication,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,time varying context,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,handover optimization,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,approximation theory,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,distributed optimization algorithm,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,numerical computation,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,outage probability,,,,,
,,,,,,,Author Keywords ,Handover,,,,,
,,,,,,,Author Keywords ,optimization,,,,,
,,,,,,,Author Keywords ,channel estimation,,,,,
,,,,,,,Author Keywords ,hybrid systems,,,,,
,,,,,,,IEEE Keywords,Transmitters,,,,,
,,,,,,,IEEE Keywords,Arrays,,,,,
,,,,,,,IEEE Keywords,Receivers,,,,,
,,,,,,,IEEE Keywords,Shadow mapping,,,,,
,,,,,,,IEEE Keywords,Ad hoc networks,,,,,
,,,,,,,IEEE Keywords,Aggregates,,,,,
,,,,,,,IEEE Keywords,Wireless sensor networks,,,,,
,,,,,,,INSPEC: Controlled Indexing,antenna arrays,,,,,
,,,,,,,INSPEC: Controlled Indexing,cooperative communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,radio transmitters,,,,,
,,,,,,,INSPEC: Controlled Indexing,statistical analysis,,,,,
,,,,,,,INSPEC: Controlled Indexing,statistical distributions,,,,,
,,,,,,,INSPEC: Controlled Indexing,wireless sensor networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,statistical analysis,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,cooperative MISO transmitters,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,virtual multiple-input single-output transmitter,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,transmitter space diversity,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,antenna array gain,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,ad-hoc networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,sensor networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,cooperative transmissions,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,channel state,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,receiver side,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,energy consumption,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,closed-form expressions,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,circular region,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,statistical distribution,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,heuristic procedures,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,goodness-of-fit tests,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,two-tiered wide area sensor networks,,,,,
,,,,,,,Author Keywords ,Multiple Input Single Output (MISO),,,,,
,,,,,,,Author Keywords ,wireless sensor networks,,,,,
,,,,,,,Author Keywords ,received power,,,,,
,,,,,,,Author Keywords ,signal-to-noise ratio (SNR),,,,,
,,,,,,,Author Keywords ,path-loss and shadowing model,,,,,
,,,,,,,Author Keywords ,expectation,,,,,
,,,,,,,Author Keywords ,variance,,,,,
,,,,,,,Author Keywords ,squared coefficient of variation,,,,,
,,,,,,,Author Keywords ,statistical distribution,,,,,
,,,,,,,IEEE Keywords,Quantization (signal),,,,,
,,,,,,,IEEE Keywords,Throughput,,,,,
,,,,,,,IEEE Keywords,Noise,,,,,
,,,,,,,IEEE Keywords,Resource management,,,,,
,,,,,,,IEEE Keywords,Uplink,,,,,
,,,,,,,IEEE Keywords,Interference,,,,,
,,,,,,,IEEE Keywords,Artificial neural networks,,,,,
,,,,,,,INSPEC: Controlled Indexing,cellular radio,,,,,
,,,,,,,INSPEC: Controlled Indexing,frequency division multiple access,,,,,
,,,,,,,INSPEC: Controlled Indexing,greedy algorithms,,,,,
,,,,,,,INSPEC: Controlled Indexing,iterative methods,,,,,
,,,,,,,INSPEC: Controlled Indexing,Long Term Evolution,,,,,
,,,,,,,INSPEC: Controlled Indexing,quantisation (signal),,,,,
,,,,,,,INSPEC: Controlled Indexing,resource allocation,,,,,
,,,,,,,INSPEC: Controlled Indexing,signal representation,,,,,
,,,,,,,INSPEC: Controlled Indexing,telecommunication terminals,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,backhaul rate allocation algorithm,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,uplink SC-FDMA systems,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,multicell processing,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,cellular system,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,mobile terminals,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,base stations,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,BSs,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,single carrier-frequency division multiple access,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,received signals,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,composite signal representation,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,closed-form expression,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,quantization noise,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,iterative greedy algorithm,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,maximum network throughput,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,quantization bits,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,static bit allocation method,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,dynamic bit allocation method,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,LTE,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,resource allocation,,,,,
,,,,,,,Author Keywords ,Resource allocation and interference management,,,,,
,,,,,,,Author Keywords ,MIMO systems,,,,,
,,,,,,,Author Keywords ,3.5G and 4G technologies,,,,,
,,,,,,,Author Keywords ,broadband mobile communication systems,,,,,
,,,,,,,Author Keywords ,cellular technology,,,,,
,,,,,,,IEEE Keywords,Interference,,,,,
,,,,,,,IEEE Keywords,Relays,,,,,
,,,,,,,IEEE Keywords,Antennas,,,,,
,,,,,,,IEEE Keywords,Upper bound,,,,,
,,,,,,,IEEE Keywords,Integrated circuits,,,,,
,,,,,,,IEEE Keywords,MIMO,,,,,
,,,,,,,IEEE Keywords,Iterative methods,,,,,
,,,,,,,INSPEC: Controlled Indexing,iterative methods,,,,,
,,,,,,,INSPEC: Controlled Indexing,matrix algebra,,,,,
,,,,,,,INSPEC: Controlled Indexing,MIMO communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,radiofrequency interference,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,interference alignment,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,dual hop MIMO interference channel,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,spatial domain,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,single-hop multiple-input multiple-output,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,DoF tuple,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,iterative algorithm,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,matrix process,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,half duplexity assumption,,,,,
,,,,,,,Author Keywords ,Dual-hop MIMO interference channel,,,,,
,,,,,,,Author Keywords ,interference alignment,,,,,
,,,,,,,Author Keywords ,degrees of freedom,,,,,
,,,,,,,IEEE Keywords,Safety,,,,,
,,,,,,,IEEE Keywords,Network coding,,,,,
,,,,,,,IEEE Keywords,Reliability,,,,,
,,,,,,,IEEE Keywords,Vehicles,,,,,
,,,,,,,IEEE Keywords,Synchronization,,,,,
,,,,,,,IEEE Keywords,Broadcasting,,,,,
,,,,,,,INSPEC: Controlled Indexing,network coding,,,,,
,,,,,,,INSPEC: Controlled Indexing,vehicular ad hoc networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,reliable periodic safety message broadcasting,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,VANET,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,WAVE stack,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,network coded safety messages,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,synchronized collision problem,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,IEEE 1609.4 standard,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,vehicle-to-vehicle channel loss,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,discrete phase type distribution,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,network coding algorithm,,,,,
,,,,,,,Author Keywords ,Ad-hoc networks,,,,,
,,,,,,,Author Keywords ,network architectures and protocols,,,,,
,,,,,,,Author Keywords ,quality of service assurance,,,,,
,,,,,,,Author Keywords ,multiple access techniques,,,,,
,,,,,,,Author Keywords ,systems and services,,,,,
,,,,,,,IEEE Keywords,Interference,,,,,
,,,,,,,IEEE Keywords,Resource management,,,,,
,,,,,,,IEEE Keywords,TV,,,,,
,,,,,,,IEEE Keywords,Decision making,,,,,
,,,,,,,IEEE Keywords,Wireless networks,,,,,
,,,,,,,IEEE Keywords,Neurons,,,,,
,,,,,,,IEEE Keywords,IEEE 802.11 Standards,,,,,
,,,,,,,INSPEC: Controlled Indexing,radio networks,,,,,
,,,,,,,INSPEC: Controlled Indexing,radio spectrum management,,,,,
,,,,,,,INSPEC: Controlled Indexing,television broadcasting,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,coexistence decision making,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,spectrum sharing,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,heterogeneous wireless systems,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,access spectrum,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,TV spectrum,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,industrial scientific and medical bands,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,ISM,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,TV whitespace,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,signal propagation characteristics,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,PHY-MAC strategies,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,decision making algorithm,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,IEEE 802.19.1 compliant system,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,decision making algorithms,,,,,
,,,,,,,Author Keywords ,Coexistence decision making,,,,,
,,,,,,,Author Keywords ,cognitive radio,,,,,
,,,,,,,Author Keywords ,TV whitespace,,,,,
,,,,,,,Author Keywords ,IEEE 802.19.1,,,,,
,,,,,,,Author Keywords ,Boltzmann machine,,,,,
,,,,,,,IEEE Keywords,Delays,,,,,
,,,,,,,IEEE Keywords,Wireless networks,,,,,
,,,,,,,IEEE Keywords,Spread spectrum communication,,,,,
,,,,,,,IEEE Keywords,Admission control,,,,,
,,,,,,,IEEE Keywords,IEEE 802.11 Standards,,,,,
,,,,,,,IEEE Keywords,Analytical models,,,,,
,,,,,,,INSPEC: Controlled Indexing,delay estimation,,,,,
,,,,,,,INSPEC: Controlled Indexing,Markov processes,,,,,
,,,,,,,INSPEC: Controlled Indexing,Nakagami channels,,,,,
,,,,,,,INSPEC: Controlled Indexing,probability,,,,,
,,,,,,,INSPEC: Controlled Indexing,quality of service,,,,,
,,,,,,,INSPEC: Controlled Indexing,radiofrequency interference,,,,,
,,,,,,,INSPEC: Controlled Indexing,telecommunication congestion control,,,,,
,,,,,,,INSPEC: Controlled Indexing,telecommunication traffic,,,,,
,,,,,,,INSPEC: Controlled Indexing,wireless LAN,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,end-to-end delay distribution analysis,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,stochastic admission control algorithm,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,multihop wireless networks,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,QoS guarantees,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,general traffic arrival process,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,Nakagami-m channel model,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,two-dimensional Markov chain,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,multihop multirate IEEE 802.11 network,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,interference channel,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,error prone channel,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,probability theory,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,network calculus,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,per-hop delay,,,,,
,,,,,,,Author Keywords ,Stochastic admission control,,,,,
,,,,,,,Author Keywords ,end-to-end delay,,,,,
,,,,,,,Author Keywords ,IEEE 802.11 DCF,,,,,
,,,,,,,Author Keywords ,multi-hop wireless networks,,,,,
,,,,,,,Author Keywords ,effective bandwidth,,,,,
,,,,,,,IEEE Keywords,Signal to noise ratio,,,,,
,,,,,,,IEEE Keywords,Interference,,,,,
,,,,,,,IEEE Keywords,Quantization (signal),,,,,
,,,,,,,IEEE Keywords,Vectors,,,,,
,,,,,,,IEEE Keywords,Feeds,,,,,
,,,,,,,IEEE Keywords,MIMO,,,,,
,,,,,,,IEEE Keywords,Array signal processing,,,,,
,,,,,,,INSPEC: Controlled Indexing,array signal processing,,,,,
,,,,,,,INSPEC: Controlled Indexing,broadcast channels,,,,,
,,,,,,,INSPEC: Controlled Indexing,MIMO communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,wireless channels,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,opportunistic feedback reduction,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,multiuser MIMO broadcast channel,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,multiuser multiple-input multiple-output downlink channel,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,channel state information,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,base station schedule,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,sum rate system,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,feedback load,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,downlink orthogonal beamforming system,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,optimal asymptotic sum rate scaling,,,,,
,,,,,,,Author Keywords ,MIMO broadcast channel,,,,,
,,,,,,,Author Keywords ,orthogonal SDMA,,,,,
,,,,,,,Author Keywords ,CSI feedback,,,,,
,,,,,,,Author Keywords ,scheduling,,,,,
,,,,,,,IEEE Keywords,Relays,,,,,
,,,,,,,IEEE Keywords,Clustering algorithms,,,,,
,,,,,,,IEEE Keywords,MIMO,,,,,
,,,,,,,IEEE Keywords,Upper bound,,,,,
,,,,,,,IEEE Keywords,Shadow mapping,,,,,
,,,,,,,IEEE Keywords,Gain,,,,,
,,,,,,,IEEE Keywords,Wireless communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,computational complexity,,,,,
,,,,,,,INSPEC: Controlled Indexing,MIMO communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,numerical analysis,,,,,
,,,,,,,INSPEC: Controlled Indexing,optimisation,,,,,
,,,,,,,INSPEC: Controlled Indexing,stochastic processes,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,device-to-device assisted virtual MIMO,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,single antenna MD,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,VMIMO system,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,Poisson point process,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,feedback assumption,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,NP-hard optimization problem,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,semidefinite relaxation,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,spectral efficiency,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,polynomial time clustering algorithm,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,multiple sources,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,numerical simulations,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,exhaustive clustering algorithm,,,,,
,,,,,,,Author Keywords ,Cooperative diversity,,,,,
,,,,,,,Author Keywords ,clustering algorithms,,,,,
,,,,,,,Author Keywords ,virtual MIMO (VMIMO),,,,,
,,,,,,,Author Keywords ,semidefinite relaxation (SDR),,,,,
,,,,,,,IEEE Keywords,Relays,,,,,
,,,,,,,IEEE Keywords,Clustering algorithms,,,,,
,,,,,,,IEEE Keywords,MIMO,,,,,
,,,,,,,IEEE Keywords,Upper bound,,,,,
,,,,,,,IEEE Keywords,Shadow mapping,,,,,
,,,,,,,IEEE Keywords,Gain,,,,,
,,,,,,,IEEE Keywords,Wireless communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,computational complexity,,,,,
,,,,,,,INSPEC: Controlled Indexing,MIMO communication,,,,,
,,,,,,,INSPEC: Controlled Indexing,numerical analysis,,,,,
,,,,,,,INSPEC: Controlled Indexing,optimisation,,,,,
,,,,,,,INSPEC: Controlled Indexing,stochastic processes,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,device-to-device assisted virtual MIMO,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,single antenna MD,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,VMIMO system,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,Poisson point process,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,feedback assumption,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,NP-hard optimization problem,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,semidefinite relaxation,,,,,
,,,,,,,INSPEC: Non-Controlled Indexing,spectral efficiency,,,,,
